inmate_id,case_number,bond_amount,bond_desc,date_scraped
100109623,TMP0320521,750,CASH/SURETY,2016-07-11
100235941,D202CR201402861,100000,CASH ONLY,2016-07-11
100235941,T4CR201408498,0,GRAND JURY INDICTMENT,2016-07-11
100235941,T4CR201409361,0,DISMISSED,2016-07-11
100214953,2A-16-219,0,HOLD,2016-07-11
100137938,D202CR201400501,2500,CASH ONLY,2016-07-11
100242879,TMP0320516,2500,CASH/SURETY,2016-07-11
100035445,T4DW201600796,10000,CASH ONLY,2016-07-11
100142484,D202CR201501617,0,HOLD,2016-07-11
100142484,D202CR201502817,0,HOLD,2016-07-11
100142484,RC160858,0,CANCELLED,2016-07-11
100142484,T4DV201602112,5000,CASH/SURETY,2016-07-11
100201400,2C-16-166,0,CANCELLED,2016-07-11
100201400,D202CR201501752,0,SENTENCED,2016-07-11
100245658,T4CR201605604,1500,CASH/SURETY,2016-07-11
100243787,D202DV2016598,0,RELEASE ON RECOGN,2016-07-11
100243787,T4DV201505569,5000,CASH/SURETY,2016-07-11
100243787,T4DV201505569-1,0,HOLD,2016-07-11
100243787,T4DV201601884,5000,CASH/SURETY,2016-07-11
100243787,T4FR201603353,15000,CASH/SURETY,2016-07-11
100137988,D202CR201502768,0,SENTENCED,2016-07-11
100137988,D202CR201600010,0,SENTENCED,2016-07-11
100062803,D202CR201503102,0,HOLD,2016-07-11
100062803,T4CR201605110,0,CREDIT TIME SERVED,2016-07-11
100199265,2CC-16-026,0,HOLD,2016-07-11
100199265,D202CR20102908,0,HOLD,2016-07-11
100243903,D202CR201503400,0,SENTENCED,2016-07-11
100243903,RC-16-0668,0,CANCELLED,2016-07-11
100243903,T4DV201601970,1000,CASH/SURETY,2016-07-11
100241925,D202CR201501998,0,HOLD,2016-07-11
100119324,D1329CR201500357,10000,CASH ONLY,2016-07-11
100119324,D202CR201300022,0,SENTENCED,2016-07-11
100119324,D202CR201302246,0,SENTENCED,2016-07-11
100166391,T4DW201501413,0,OTHER,2016-07-11
100243310,2A162016,0,CANCELLED,2016-07-11
100243310,D202CR201404390,0,SENTENCED,2016-07-11
100230096,D202CR201502997,20000,CASH ONLY,2016-07-11
100230096,T4CR201514315,0,GRAND JURY INDICTMENT,2016-07-11
100230096,T4CR201514322,0,GRAND JURY INDICTMENT,2016-07-11
100143149,D1329CR201500314,5000,CASH/SURETY,2016-07-11
100143149,M45FR201600022,200,CASH ONLY,2016-07-11
100143149,M45VM201500243,300,CASH/SURETY,2016-07-11
100143149,T4FR201603554,5000,CASH/SURETY,2016-07-11
100143149,T4TR2003046723,0,DISMISSED,2016-07-11
100143149,T4TR2009054798,0,COURT ORDER RELEASE,2016-07-11
100220478,T4CR2016003855,250,CASH/SURETY,2016-07-11
100181498,RC-16-1030,0,HOLD,2016-07-11
100065483,T4DV201602737,0,RELEASE ON RECOGN,2016-07-11
100193482,T4DV201100033,10000,CASH/SURETY,2016-07-11
100193482,T4DV201100033-1,0,CONCURRENT,2016-07-11
100193482,T4DV201100649,15000,CASH/SURETY,2016-07-11
100243804,T4FR201603631,10000,CASH/SURETY,2016-07-11
100245050,D202CR201600878,250000,THIRD PARTY,2016-07-11
100245050,M61TR201501030,0,CREDIT TIME SERVED,2016-07-11
100245050,T4FR201601197,0,GRAND JURY INDICTMENT,2016-07-11
100100841,D202CR201502118,0,HOLD,2016-07-11
100100841,D202CR2016001167,20000,CASH ONLY,2016-07-11
100100841,T4CR201509799,0,GRAND JURY INDICTMENT,2016-07-11
100100841,T4DV2014001209,0,COURT ORDER RELEASE,2016-07-11
100100841,T4DV2014001209-1,0,CONCURRENT,2016-07-11
100100841,T4DV2015005851,0,NOLLIE PROSEQUI,2016-07-11
100100841,T4FR201602692,0,NOLLIE PROSEQUI,2016-07-11
100177835,D202CR201501369,0,SENTENCED,2016-07-11
100191418,D202CR201205934,0,SENTENCED,2016-07-11
100230966,D202CR201501051,0,SENTENCED,2016-07-11
100137915,T4DW200405751,0,SENTENCED,2016-07-11
100177094,D202CR20152724,0,HOLD,2016-07-11
100207030,D202CR201502900,5000,OR,2016-07-11
100207030,T4DV201503477,0,DISMISSED,2016-07-11
100207030,T4DV201503477-1,0,DISMISSED,2016-07-11
100198219,2D16204,0,HOLD,2016-07-11
100198219,D202CR201502661,0,SENTENCED,2016-07-11
100013290,D202CR201104848,0,HOLD,2016-07-11
100013290,RC-16-0998,0,HOLD,2016-07-11
100013290,T4FR201603441,0,NOLLIE PROSEQUI,2016-07-11
100176396,T4DV2015005419,250,CASH/SURETY,2016-07-11
100176396,T4DV201505300,0,COURT ORDER RELEASE,2016-07-11
100176396,T4DV201601596,50,CASH/SURETY,2016-07-11
100176396,T4DV201602053,2500,CASH/SURETY,2016-07-11
100176396,T4DV201602208,1500,CASH/SURETY,2016-07-11
100009629,2E-16-0088,0,CANCELLED,2016-07-11
100009629,D202CR201104355,0,SENTENCED,2016-07-11
100227018,2ISP2 16 143,0,HOLD,2016-07-11
100227018,61-289,0,HOLD,2016-07-11
100227018,D202CR201601490,500,OR,2016-07-11
100244037,D1333CR20160004,0,HOLD,2016-07-11
100244037,T4CR201605872,10,CASH ONLY,2016-07-11
100210210,D202CR2015001529,0,SENTENCED,2016-07-11
100210210,RC-15-978,0,HOLD,2016-07-11
100246713,16-175,0,HOLD,2016-07-11
100246713,RC-16-0464,0,HOLD,2016-07-11
100195497,D202CR20160112,0,HOLD,2016-07-11
100195497,D202CR20160266,0,CASH/SURETY,2016-07-11
100195497,T4CR201516927,0,GRAND JURY INDICTMENT,2016-07-11
100227664,D202CR201305101,0,SENTENCED,2016-07-11
100141520,D202CR201401119,0,HOLD,2016-07-11
100141520,D202DV201502234,0,RELEASE ON RECOGN,2016-07-11
100141520,T4DV201505947,0,DISMISSED,2016-07-11
100141520,T4DV201506077,0,THIRD PARTY,2016-07-11
100141520,T4DV201600129,2500,CASH/SURETY,2016-07-11
100141520,T4DV201600342,0,DISMISSED,2016-07-11
100083640,2A-15-464,0,CANCELLED,2016-07-11
100083640,D202CR201304173,0,SENTENCED,2016-07-11
100083640,D202CR201401465,0,SENTENCED,2016-07-11
100228576,D202CR201404297,17500,OR,2016-07-11
100228576,D202CR201404297-1,0,CONCURRENT,2016-07-11
100228576,T4DW201500325,0,CREDIT TIME SERVED,2016-07-11
100228576,T4DW201500325-1,0,CREDIT TIME SERVED,2016-07-11
100228576,T4DW201500325-2,0,CREDIT TIME SERVED,2016-07-11
100228576,T4FR201600766,0,NOLLIE PROSEQUI,2016-07-11
100018503,T4FR201603404,10000,CASH/SURETY,2016-07-11
100242756,2C-16-180,0,CANCELLED,2016-07-11
100242756,D202CR201601223,0,SENTENCED,2016-07-11
100242756,T4FR201603150,0,NOLLIE PROSEQUI,2016-07-11
100162364,D202CR201403991,0,NOLLIE PROSEQUI,2016-07-11
100162364,D202CR201501677,0,HOLD,2016-07-11
100162364,T4CR201503842,0,RELEASE ON RECOGN,2016-07-11
100151951,D202CR201405427,50000,CASH/SURETY,2016-07-11
100151951,D202CR201601906,25000,OR,2016-07-11
100151951,T4FR201602929,0,GRAND JURY INDICTMENT,2016-07-11
100241519,D202CR201601346,15000,THIRD PARTY,2016-07-11
100241519,D911CR201400025,5000,CASH ONLY,2016-07-11
100241519,T4CR201516739,0,NOLLIE PROSEQUI,2016-07-11
100241519,T4DV2015002825-1,0,CONCURRENT,2016-07-11
100241519,T4DV201502825,0,CONCURRENT,2016-07-11
100241519,T4DV201502825,5000,CASH ONLY,2016-07-11
100241519,T4DV201502825-2,0,CONCURRENT,2016-07-11
100241519,T4DV201503629,100000,CASH/SURETY,2016-07-11
100241519,T4DV201503629,0,HOLD,2016-07-11
100241519,T4DV201503629-2,0,CONCURRENT,2016-07-11
100241519,T4DV201505324,0,CONCURRENT,2016-07-11
100241519,T4DV201505324,2500,CASH ONLY,2016-07-11
100241519,T4DV201505324-2,0,CONCURRENT,2016-07-11
100241519,T4DV201505324-3,0,CONCURRENT,2016-07-11
100241519,T4FR201600316,0,GRAND JURY INDICTMENT,2016-07-11
100241519,T4FR201603301,0,RELEASE ON RECOGN,2016-07-11
100241375,D202CR201503357,50000,CASH/SURETY,2016-07-11
100241375,D202CR201601344,1500,THIRD PARTY,2016-07-11
100241375,T4FR201602001,0,GRAND JURY INDICTMENT,2016-07-11
100222986,13A16048,0,HOLD,2016-07-11
100222986,T4DV201600591,100,CASH ONLY,2016-07-11
100162265,D202CR201601504,0,HOLD,2016-07-11
100162265,D202CR201601504-1,0,HOLD,2016-07-11
100162265,T4FR201603373,7500,CASH/SURETY,2016-07-11
100120535,D202CR201601439,0,THIRD PARTY,2016-07-11
100120535,T4CR201603700,0,CREDIT TIME SERVED,2016-07-11
100023948,D202CR201503353,10000,CASH/SURETY,2016-07-11
100023948,D202CR201600597,0,CONCURRENT,2016-07-11
100023948,D202CR201600904,5000,CASH ONLY,2016-07-11
100023948,T4FR201600081,0,GRAND JURY INDICTMENT,2016-07-11
100023948,T4FR201601222,0,NOLLIE PROSEQUI,2016-07-11
100222489,D202CR201205325,0,SENTENCED,2016-07-11
100211769,2CC-16-052,0,CANCELLED,2016-07-11
100211769,D202CR201600482,0,SENTENCED,2016-07-11
100211769,T4FR201601810,0,RELEASE ON RECOGN,2016-07-11
100242327,2C16198,0,CANCELLED,2016-07-11
100242327,D202CR201502582,0,HOLD,2016-07-11
100200001,D202CR201005783,0,HOLD,2016-07-11
100169524,D1333CR201500199,0,HOLD,2016-07-11
100169524,T4DV201602124,7500,CASH/SURETY,2016-07-11
100033727,TMP0320517,250,CASH/SURETY,2016-07-11
100224834,T4CR201604065,500,CASH/SURETY,2016-07-11
100224834,T4DW201601195,500,CASH/SURETY,2016-07-11
100137678,2C-16-209,0,CANCELLED,2016-07-11
100137678,D202CR200805284,0,HOLD,2016-07-11
100137678,D202CR200904593,0,HOLD,2016-07-11
100242888,T4CR201605566,100,CASH ONLY,2016-07-11
100229948,D202CR201401885,0,HOLD,2016-07-11
100229948,D202ER201600023,0,HOLD,2016-07-11
100229948,T4FR201602311,0,OTHER,2016-07-11
100246842,D1333CR201500013,0,HOLD,2016-07-11
100246842,TMP0320515,1250,CASH/SURETY,2016-07-11
100202236,D202CR201206081,0,SENTENCED,2016-07-11
100226093,2CC-16-094,0,HOLD,2016-07-11
100226093,D202CR201401672,0,HOLD,2016-07-11
100134899,D202CR201600493,0,HOLD,2016-07-11
100124169,16CR460,0,HOLD,2016-07-11
100124169,D202CR201502241,0,NOLLIE PROSEQUI,2016-07-11
100124169,D202ER201600005,0,NOLLIE PROSEQUI,2016-07-11
100124169,T4FR201600632,0,OTHER,2016-07-11
100240805,16MJ2454,0,HOLD,2016-07-11
100240805,D202CR201601819,20000,CASH ONLY,2016-07-11
100240805,M59TR201600516,0,RELEASE ON RECOGN,2016-07-11
100240805,T4FR201602640,0,GRAND JURY INDICTMENT,2016-07-11
100240805,T4FR201602748,0,NOLLIE PROSEQUI,2016-07-11
100225428,2A-16-197,0,CANCELLED,2016-07-11
100225428,D202CR201304940,0,HOLD,2016-07-11
100239578,D1010CR201600026,0,HOLD,2016-07-11
100239578,T4FR201603689,1000,CASH/SURETY,2016-07-11
100072629,D202CR201501949,0,HOLD,2016-07-11
100072629,M60DR201300087,0,HOLD,2016-07-11
100215617,D202CR201205447,0,HOLD,2016-07-11
100168215,2D-16-0059,0,CANCELLED,2016-07-11
100168215,D202CR201405253,0,SENTENCED,2016-07-11
100168215,D202CR201500743,0,CONCURRENT,2016-07-11
100168215,D202CR201501467,0,CONCURRENT,2016-07-11
100063113,D202CR201500378,0,HOLD,2016-07-11
100206081,D202CR201503010,0,HOLD,2016-07-11
100206081,D202CR201601081,25000,THIRD PARTY,2016-07-11
100206081,T4FR201601497,0,GRAND JURY INDICTMENT,2016-07-11
100136665,D202CR201600357,0,THIRD PARTY,2016-07-11
100136665,T4CR201514096,0,GRAND JURY INDICTMENT,2016-07-11
100136798,D202CR201500018,0,HOLD,2016-07-11
100136798,D202CR201500851,0,HOLD,2016-07-11
100136798,T4CR201513098,0,CREDIT TIME SERVED,2016-07-11
100136798,T4FR201602553,0,NOLLIE PROSEQUI,2016-07-11
100202510,2ISP216155,0,HOLD,2016-07-11
100054874,D202CR201503399,200000,THIRD PARTY,2016-07-11
100054874,T4DV201505775,0,GRAND JURY INDICTMENT,2016-07-11
100212287,2E-16-0156,0,HOLD,2016-07-11
100212287,D202CR201105766,0,HOLD,2016-07-11
100238012,D202CR201503304,50000,CASH ONLY,2016-07-11
100238012,D202CR201503327,5000,CASH/SURETY,2016-07-11
100238012,T4CR201515718,0,GRAND JURY INDICTMENT,2016-07-11
100198931,D202CR200905965,0,SENTENCED,2016-07-11
100229381,D1329CR201300099,0,SENTENCED,2016-07-11
100229381,D1329CR201400420,0,SENTENCED,2016-07-11
100229381,D1329CR201400421,0,SENTENCED,2016-07-11
100229381,D202CR201503352,10000,THIRD PARTY,2016-07-11
100229381,D202CR201600766,50000,CASH/SURETY,2016-07-11
100229381,T4FR201600885,0,NOLLIE PROSEQUI,2016-07-11
100229381,T4FR201601005,0,GRAND JURY INDICTMENT,2016-07-11
100114354,T4CR2016002584,100,CASH/SURETY,2016-07-11
100114354,T4CR2016004198,250,CASH/SURETY,2016-07-11
100127079,16-252,0,HOLD,2016-07-11
100127079,T4FR201603562,1000,CASH/SURETY,2016-07-11
100153192,D202CR201501719,25000,CASH ONLY,2016-07-11
100160245,D202CR201500904,0,SENTENCED,2016-07-11
100160245,T4DV201504267,0,SENTENCED,2016-07-11
100124814,T4CR201508388,200,CASH ONLY,2016-07-11
100124814,T4CR201508388-1,0,CONCURRENT,2016-07-11
100124814,T4DV201506013,250,CASH/SURETY,2016-07-11
100124814,T4DV201602702,1000,CASH/SURETY,2016-07-11
100212958,D202CR201405366-1,0,SENTENCED,2016-07-11
100149425,D202CR201503311,2000,OR,2016-07-11
100107633,D202CR201600745,5000,CASH ONLY,2016-07-11
100233936,T4DV201400644,1500,CASH/SURETY,2016-07-11
100167581,T4CR2009026393,100,CASH ONLY,2016-07-11
100167581,T4CR2015015561,100,CASH ONLY,2016-07-11
100167581,T4CR2016003003,100,CASH ONLY,2016-07-11
100167581,T4DV2015002589,300,CASH ONLY,2016-07-11
100192199,D101CR201400608,0,HOLD,2016-07-11
100192199,D101CR201500531,5000,CASH ONLY,2016-07-11
100192199,D202CR201500525,0,SENTENCED,2016-07-11
100192199,M49FR201500788,200,CASH ONLY,2016-07-11
100246479,D202CR201104339,0,SENTENCED,2016-07-11
100246479,T4CR201605134,5000,CASH/SURETY,2016-07-11
100246479,T4TR201435315,0,COURT ORDER RELEASE,2016-07-11
100187393,15MJ4056,0,HOLD,2016-07-11
100187393,D202CR201503178,100000,THIRD PARTY,2016-07-11
100187393,T4CR201515352,0,GRAND JURY INDICTMENT,2016-07-11
100011578,D202CR201005358,0,HOLD,2016-07-11
100011578,D202CR201101057,0,HOLD,2016-07-11
100011578,D202CR201601656,0,HOLD,2016-07-11
100011578,RC-16-0719,0,HOLD,2016-07-11
100011578,T4FR201602549,0,GRAND JURY INDICTMENT,2016-07-11
100218137,2D-16-00178,0,HOLD,2016-07-11
100218137,D202CR201403589,0,SENTENCED,2016-07-11
100172505,10CR1721,0,HOLD,2016-07-11
100172505,165111020267D,0,HOLD,2016-07-11
100172505,D202CR201503057,0,HOLD,2016-07-11
100172505,T4DV201505105,0,GRAND JURY INDICTMENT,2016-07-11
100223924,D202CR201501407,0,SENTENCED,2016-07-11
100223924,RC-16-0839,0,CANCELLED,2016-07-11
100223924,T4FR201602965,0,NOLLIE PROSEQUI,2016-07-11
100002968,D202CR201502512,3000,OR,2016-07-11
100002968,T4CR201511916,0,GRAND JURY INDICTMENT,2016-07-11
100165249,D202CR201300704,0,HOLD,2016-07-11
100165249,D202CR201402664,0,HOLD,2016-07-11
100163294,D202CR200801007,0,SENTENCED,2016-07-11
100240585,D202CR201601343,500,OR,2016-07-11
100240585,T4DV2015001720,2500,CASH/SURETY,2016-07-11
100240585,T4FR201602033,0,GRAND JURY INDICTMENT,2016-07-11
100202479,T4CR201505496,50,CASH/SURETY,2016-07-11
100202479,T4DV201602430,500,CASH/SURETY,2016-07-11
100008385,D202CR201502887,0,CONCURRENT,2016-07-11
100008385,D202CR201502887-1,0,DISMISSED,2016-07-11
100008385,D202CR201503383,1500,THIRD PARTY,2016-07-11
100008385,T4CR201600860,0,CREDIT TIME SERVED,2016-07-11
100008385,T4DV2016000242,0,DISMISSED,2016-07-11
100206090,D202CR201600794,12000,THIRD PARTY,2016-07-11
100206090,T4DV2016000008,0,DISMISSED,2016-07-11
100206090,T4DV201600008-1,0,CONCURRENT,2016-07-11
100119695,T4DV200902904,0,SENTENCED,2016-07-11
100226484,T4CR201605430,0,HOLD,2016-07-11
100226484,T4FR201603658,10000,CASH/SURETY,2016-07-11
100068977,T4FR201603681,7500,CASH/SURETY,2016-07-11
100204632,T4FR201603600,1000,CASH/SURETY,2016-07-11
100223842,T4DW2015001673,0,RELEASE ON RECOGN,2016-07-11
100223842,T4DW2015001673-1,0,CONCURRENT,2016-07-11
100040951,D202CR201601639,0,SENTENCED,2016-07-11
100229243,D202DV201400652,0,RELEASE ON RECOGN,2016-07-11
100229243,T4DV2014001523,0,HOLD,2016-07-11
100229243,T4DV2016000829,10000,CASH/SURETY,2016-07-11
100229243,T4DV2016001891,7500,CASH/SURETY,2016-07-11
100229243,TRDV2015003999,2500,CASH/SURETY,2016-07-11
100237342,D202CR201600249,0,CONCURRENT,2016-07-11
100237342,D202CR201600249-1,0,RELEASE ON RECOGN,2016-07-11
100237342,D202CR201601072,20000,CONCURRENT,2016-07-11
100237342,D202CR201601097,20000,THIRD PARTY,2016-07-11
100237342,T4FR2016001519,0,GRAND JURY INDICTMENT,2016-07-11
100237342,T4FR201600950,0,GRAND JURY INDICTMENT,2016-07-11
100237342,T4FR201602667,0,RELEASE ON RECOGN,2016-07-11
100230629,T4CR201600054,0,SENTENCED,2016-07-11
100230629,T4CR201605155,0,NOLLIE PROSEQUI,2016-07-11
100230629,T4CR201605889,0,NOLLIE PROSEQUI,2016-07-11
100090621,D202CR201305581,0,CREDIT TIME SERVED,2016-07-11
100090621,D202CR201501888,100000,CASH/SURETY,2016-07-11
100090621,T4CR201508553,0,GRAND JURY INDICTMENT,2016-07-11
100116094,D202CR2013003375,2500,CASH ONLY,2016-07-11
100116094,T4FR201603315,0,RELEASE ON RECOGN,2016-07-11
100176111,T4DV201602114,1000,CASH/SURETY,2016-07-11
100200489,D202CR201503080,25000,CASH/SURETY,2016-07-11
100200489,T4FR201603694,3250,CASH/SURETY,2016-07-11
100204278,D202CR201205001,0,HOLD,2016-07-11
100204278,D202CR201405390,0,HOLD,2016-07-11
100070099,D202CR200903345,0,HOLD,2016-07-11
100102712,D202CR201001765,0,RELEASE ON RECOGN,2016-07-11
100102712,D202CR201204722,0,SENTENCED,2016-07-11
100102712,T4CR201503027,0,DISMISSED,2016-07-11
100102712,T4DV201404016,0,DISMISSED,2016-07-11
100237258,D202CR201601836,15000,THIRD PARTY,2016-07-11
100237258,T4FR201602834,0,GRAND JURY INDICTMENT,2016-07-11
100240682,2D-16-0190,0,CANCELLED,2016-07-11
100240682,D202CR201501698,0,SENTENCED,2016-07-11
100240682,D202CR201601901,50,OR,2016-07-11
100240682,T4FR201602761,0,RELEASE ON RECOGN,2016-07-11
100239313,D202CR201602017,1000,CASH/SURETY,2016-07-11
100239313,T4TR201525543,100,CASH ONLY,2016-07-11
100242172,D1329CR201500430,0,HOLD,2016-07-11
100242172,D1329CR201500656,0,HOLD,2016-07-11
100242172,D1329CR201500662,0,HOLD,2016-07-11
100242172,T4CR201601494,100,CASH ONLY,2016-07-11
100173540,D202CR201400541,0,HOLD,2016-07-11
100024985,T4DV201504159,0,SENTENCED,2016-07-11
100098943,T4CR201605377,0,HOLD,2016-07-11
100098943,T4CR201605878,0,RELEASE ON RECOGN,2016-07-11
100172761,D202CR201302343,0,SENTENCED,2016-07-11
100172761,D202CR201405536,0,SENTENCED,2016-07-11
100172761,RA-16-078,0,HOLD,2016-07-11
100243003,D202CR201503277,0,SENTENCED,2016-07-11
100243003,D202CR2016001299,1000,CASH/SURETY,2016-07-11
100243003,D202CR201601039,0,SENTENCED,2016-07-11
100243003,RC-16-0529,0,CANCELLED,2016-07-11
100243003,T4FR201601879,0,GRAND JURY INDICTMENT,2016-07-11
100240029,D101CR201400618,0,COURT ORDER RELEASE,2016-07-11
100240029,D1329CR20150020,0,HOLD,2016-07-11
100240029,D1329CR201500203,0,HOLD,2016-07-11
100240029,D1329CR201500204,0,HOLD,2016-07-11
100240029,D202CR2016001465,0,DISMISSED,2016-07-11
100240029,T4FR201602014,0,NOLLIE PROSEQUI,2016-07-11
100227064,D202CR201400738,10000,OR,2016-07-11
100227064,D202CR201400738-1,0,CONCURRENT,2016-07-11
100242431,T4CR201511571,100,CASH ONLY,2016-07-11
100242431,T4DV201404999,1000,CASH/SURETY,2016-07-11
100242431,T4DV201404999-1,0,CONCURRENT,2016-07-11
100072911,T4DV201502831,0,HOLD,2016-07-11
100072911,T4DV201502831-1,0,HOLD,2016-07-11
100072911,T4FR201603357,10000,CASH ONLY,2016-07-11
100213057,2C-16-212,0,CANCELLED,2016-07-11
100213057,D202CR201600799,0,SENTENCED,2016-07-11
100074200,2CC-16-100,0,CANCELLED,2016-07-11
100074200,D202CR201302760,0,TRANSFER/OTHER FACILITY,2016-07-11
100074200,II-16-197,0,TRANSFER/OTHER FACILITY,2016-07-11
100239851,D202CR201600760,0,UNSECURED BOND,2016-07-11
100239729,T4FR201603452,10000,OR,2016-07-11
100204135,D202CR201502293,0,HOLD,2016-07-11
100204135,D202CR201601940,50000,OR,2016-07-11
100204135,T4FR201603025,0,GRAND JURY INDICTMENT,2016-07-11
100040575,T4DV201503951,2500,CASH/SURETY,2016-07-11
100182274,D202CR201401212,0,SENTENCED,2016-07-11
100182274,D202CR201401684,0,SENTENCED,2016-07-11
100182274,D202CR201404150,0,SENTENCED,2016-07-11
100182274,D202CR201602073,7500,CASH/SURETY,2016-07-11
100182274,T4CR201601967,0,DISMISSED,2016-07-11
100243168,T4DW201502072,0,SENTENCED,2016-07-11
100014108,T4CR2016002685,750,CASH/SURETY,2016-07-11
100014108,T4TR2016000094,200,CASH/SURETY,2016-07-11
100014108,T4TR201602390,100,CASH ONLY,2016-07-11
100217656,D202CR201200408,0,HOLD,2016-07-11
100242984,2D-16-214,0,CANCELLED,2016-07-11
100242984,D202CR201403848,0,OTHER,2016-07-11
100187349,T4DV201504631-1,0,CONCURRENT,2016-07-11
100187349,T4DV201504631-2,0,HOLD,2016-07-11
100187349,T4DW201501874-1,2500,CASH/SURETY,2016-07-11
100187349,T4DW201501874-2,0,CONCURRENT,2016-07-11
100187349,T4DW201501874-3,0,CONCURRENT,2016-07-11
100187349,T4DW201601218,5000,CASH/SURETY,2016-07-11
100237771,D202CR201500406,0,SENTENCED,2016-07-11
100200938,D202CR201600375,10000,OR,2016-07-11
100168793,D202CR201601412,1000,THIRD PARTY,2016-07-11
100168793,T4DV201503702,0,CREDIT TIME SERVED,2016-07-11
100168793,T4DV201503702-1,0,CONCURRENT,2016-07-11
100168793,T4FR201602119,0,RELEASE ON RECOGN,2016-07-11
100168793,T4FR201602165,0,GRAND JURY INDICTMENT,2016-07-11
100193840,D202CR201502167,0,HOLD,2016-07-11
100193840,D202CR201600993,0,CONCURRENT,2016-07-11
100174384,M32FR201600045,3000,CASH ONLY,2016-07-11
100174384,T4DV2015002617,100,CASH ONLY,2016-07-11
100174648,14MJ-01399,0,HOLD,2016-07-11
100174648,15-3086MJ,0,HOLD,2016-07-11
100174648,15-370,0,RETAKE ORDER,2016-07-11
100174648,D202CR201502503,0,SENTENCED,2016-07-11
100001483,D202CR201400995,0,SENTENCED,2016-07-11
100001483,D202CR201401031,0,CONCURRENT,2016-07-11
100001483,D202CR201404003,0,CONCURRENT,2016-07-11
100001483,RC-16-264,0,HOLD,2016-07-11
100001483,T4FR201600930,0,UNSECURED BOND,2016-07-11
100082924,D202CR200402969,0,HOLD,2016-07-11
100132316,D202CR201205483,0,SENTENCED,2016-07-11
100132316,D202CR201206080,0,SENTENCED,2016-07-11
100132316,D202CR201300191,0,SENTENCED,2016-07-11
100088064,D202CR201200260-1,0,HOLD,2016-07-11
100216155,D202CR201600672,0,SENTENCED,2016-07-11
100216155,T4DW2015000433,100,CASH ONLY,2016-07-11
100220985,M45FR201600352,200,CASH/SURETY,2016-07-11
100220985,T4FR201603449,50000,CASH/SURETY,2016-07-11
100242631,D202CR201600004,200000,CASH/SURETY,2016-07-11
100242631,T4CR201511845,0,DISMISSED,2016-07-11
100242631,T4CR201511845-3,0,CONCURRENT,2016-07-11
100242631,T4CR201515801,0,GRAND JURY INDICTMENT,2016-07-11
100207775,2A-15-281,0,CANCELLED,2016-07-11
